transaction_id,account_id,destino_id,tipo,valor,data_hora,canal
TRX0001580,ACC00065,,CARTAO,436.42,2026-03-03T15:53:37,INTERNET_BANKING
TRX0001581,ACC00115,,DEPOSITO,57.13,2026-05-27T01:41:37,APP
TRX0001582,ACC00042,,CARTAO,241.34,2026-04-13T21:17:37,APP
TRX0001583,ACC00115,,BOLETO,1036.09,2026-04-13T21:32:37,ATM
TRX0001584,ACC00012,,BOLETO,1398.91,2026-03-08T10:39:37,APP
TRX0001585,ACC00092,,BOLETO,641.09,2026-03-28T20:50:37,APP
TRX0001586,ACC00012,,DEPOSITO,212.85,2026-04-28T00:27:37,APP
TRX0001587,ACC00011,ACC00050,PIX,350.38,2026-03-06T04:08:37,APP
TRX0001588,ACC00066,,BOLETO,4208.0,2026-03-22T20:59:37,APP
TRX0001589,ACC00049,,BOLETO,572.9,2026-04-14T08:25:37,CAIXA
TRX0001590,ACC00073,,CARTAO,178.73,2026-05-11T00:39:37,APP
TRX0001591,ACC00112,,BOLETO,1338.99,2026-03-18T23:22:37,INTERNET_BANKING
TRX0001592,ACC00054,,BOLETO,315.24,2026-03-27T23:10:37,APP
TRX0001593,ACC00058,,CARTAO,590.68,2026-04-16T08:57:37,CAIXA
TRX0001594,ACC00017,ACC00001,PIX,947.92,2026-04-24T20:17:37,APP
TRX0001595,ACC00033,ACC00064,PIX,1022.53,2026-05-29T12:48:37,INTERNET_BANKING
TRX0001596,ACC00070,,CARTAO,420.4,2026-03-25T22:15:37,ATM
TRX0001597,ACC00031,,BOLETO,707.06,2026-04-09T12:04:37,INTERNET_BANKING
TRX0001598,ACC00053,ACC00077,PIX,2087.91,2026-04-07T02:32:37,APP
TRX0001599,ACC00032,ACC00036,PIX,1131.61,2026-03-14T02:47:37,INTERNET_BANKING
TRX0001600,ACC00072,ACC00027,TED,630.54,2026-03-31T22:04:37,CAIXA
TRX0001601,ACC00019,,CARTAO,1023.96,2026-03-07T07:06:37,ATM
TRX0001602,ACC00110,ACC00074,PIX,357.31,2026-05-17T20:25:37,INTERNET_BANKING
TRX0001603,ACC00039,,DEPOSITO,4388.69,2026-03-16T01:42:37,ATM
TRX0001604,ACC00054,,DEPOSITO,303.99,2026-04-17T22:55:37,APP
TRX0001605,ACC00079,ACC00090,TED,343.24,2026-05-23T18:47:37,APP
TRX0001606,ACC00101,ACC00059,PIX,267.98,2026-03-24T02:02:37,APP
TRX0001607,ACC00047,ACC00012,PIX,1337.23,2026-03-04T04:21:37,ATM
TRX0001608,ACC00042,ACC00049,PIX,1637.59,2026-03-14T20:02:37,APP
TRX0001609,ACC00098,,CARTAO,579.89,2026-05-06T06:59:37,ATM
TRX0001610,ACC00061,ACC00089,PIX,646.95,2026-05-07T18:54:37,INTERNET_BANKING
TRX0001611,ACC00043,ACC00068,PIX,105.76,2026-03-08T16:19:37,INTERNET_BANKING
TRX0001612,ACC00027,,BOLETO,2033.33,2026-04-28T00:00:37,APP
TRX0001613,ACC00081,,CARTAO,1521.25,2026-05-13T01:04:37,APP
TRX0001614,ACC00089,,BOLETO,370.9,2026-03-10T01:27:37,APP
TRX0001615,ACC00037,,DEPOSITO,1005.14,2026-04-02T03:01:37,INTERNET_BANKING
TRX0001616,ACC00068,ACC00080,TED,791.18,2026-03-20T11:12:37,INTERNET_BANKING
TRX0001617,ACC00017,ACC00064,TED,1438.32,2026-05-01T02:10:37,APP
TRX0001618,ACC00081,,CARTAO,2737.38,2026-05-15T11:51:37,INTERNET_BANKING
TRX0001619,ACC00079,,BOLETO,1352.73,2026-04-03T05:02:37,INTERNET_BANKING
TRX0001620,ACC00001,,CARTAO,1135.88,2026-05-22T23:37:37,APP
TRX0001621,ACC00016,,BOLETO,218.34,2026-03-18T12:35:37,APP
TRX0001622,ACC00054,,BOLETO,387.5,2026-04-26T06:14:37,APP
TRX0001623,ACC00104,ACC00002,TED,613.4,2026-03-18T02:41:37,APP
TRX0001624,ACC00089,,BOLETO,657.86,2026-04-05T14:23:37,ATM
TRX0001625,ACC00039,ACC00042,TED,981.77,2026-05-13T03:22:37,CAIXA
TRX0001626,ACC00015,,SAQUE,2307.55,2026-05-23T03:37:37,ATM
TRX0001627,ACC00073,ACC00004,PIX,190.95,2026-03-05T03:58:37,INTERNET_BANKING
TRX0001628,ACC00025,ACC00044,PIX,1033.83,2026-03-22T14:17:37,APP
TRX0001629,ACC00062,ACC00103,PIX,1237.68,2026-03-04T14:06:37,APP
TRX0001630,ACC00018,,DEPOSITO,417.22,2026-03-10T04:32:37,APP
TRX0001631,ACC00111,,DEPOSITO,1629.28,2026-05-30T04:38:37,INTERNET_BANKING
TRX0001632,ACC00105,,SAQUE,1780.6,2026-05-17T16:22:37,APP
TRX0001633,ACC00067,ACC00093,PIX,751.52,2026-03-23T08:34:37,APP
TRX0001634,ACC00072,,CARTAO,1668.68,2026-05-15T14:38:37,CAIXA
TRX0001635,ACC00043,,SAQUE,636.01,2026-03-23T08:12:37,APP
TRX0001636,ACC00009,ACC00036,PIX,654.13,2026-03-28T06:08:37,APP
TRX0001637,ACC00044,ACC00081,PIX,168.1,2026-05-19T08:35:37,APP
TRX0001638,ACC00022,ACC00050,PIX,868.63,2026-03-31T16:53:37,CAIXA
TRX0001639,ACC00015,ACC00097,PIX,311.94,2026-03-27T17:14:37,INTERNET_BANKING
TRX0001640,ACC00110,,CARTAO,2726.85,2026-05-05T14:36:37,APP
TRX0001641,ACC00012,,SAQUE,212.04,2026-03-31T15:39:37,APP
TRX0001642,ACC00107,,CARTAO,420.0,2026-05-27T12:17:37,APP
TRX0001643,ACC00023,,CARTAO,913.19,2026-05-12T07:33:37,INTERNET_BANKING
TRX0001644,ACC00026,ACC00057,PIX,779.43,2026-04-05T01:41:37,APP
TRX0001645,ACC00103,ACC00065,TED,984.56,2026-04-04T08:33:37,ATM
TRX0001646,ACC00044,,BOLETO,75.88,2026-04-06T20:38:37,APP
TRX0001647,ACC00040,,BOLETO,1047.02,2026-05-25T01:48:37,ATM
TRX0001648,ACC00013,ACC00067,PIX,301.53,2026-03-10T14:02:37,APP
TRX0001649,ACC00017,ACC00005,PIX,389.91,2026-03-05T23:33:37,ATM
TRX0001650,ACC00092,,CARTAO,1160.37,2026-03-14T07:31:37,CAIXA
TRX0001651,ACC00088,ACC00112,TED,4352.13,2026-03-09T21:17:37,APP
TRX0001652,ACC00060,,SAQUE,1079.66,2026-05-01T20:34:37,APP
TRX0001653,ACC00085,,DEPOSITO,582.43,2026-05-31T07:24:37,ATM
TRX0001654,ACC00040,ACC00027,PIX,1783.34,2026-05-09T17:45:37,APP
TRX0001655,ACC00025,,DEPOSITO,849.14,2026-04-23T02:13:37,APP
TRX0001656,ACC00057,,CARTAO,1352.06,2026-04-04T08:43:37,APP
TRX0001657,ACC00036,,CARTAO,583.43,2026-05-07T16:42:37,CAIXA
TRX0001658,ACC00014,ACC00045,PIX,779.9,2026-05-31T09:26:37,CAIXA
TRX0001659,ACC00035,,CARTAO,1781.19,2026-03-30T12:58:37,INTERNET_BANKING
TRX0001660,ACC00074,,CARTAO,902.68,2026-03-16T14:45:37,APP
TRX0001661,ACC00115,ACC00057,TED,518.23,2026-03-16T00:03:37,INTERNET_BANKING
TRX0001662,ACC00004,,BOLETO,1604.49,2026-03-30T17:18:37,APP
TRX0001663,ACC00050,ACC00055,TED,250.06,2026-03-03T14:26:37,INTERNET_BANKING
TRX0001664,ACC00091,ACC00076,TED,173.84,2026-03-04T18:02:37,INTERNET_BANKING
TRX0001665,ACC00089,ACC00079,PIX,1181.98,2026-03-28T23:11:37,APP
TRX0001666,ACC00043,ACC00092,PIX,616.73,2026-04-27T11:31:37,CAIXA
TRX0001667,ACC00104,,BOLETO,615.18,2026-03-22T10:58:37,APP
TRX0001668,ACC00060,,CARTAO,163.34,2026-04-15T05:45:37,ATM
TRX0001669,ACC00118,ACC00013,PIX,132.83,2026-03-10T23:29:37,APP
TRX0001670,ACC00088,ACC00099,TED,251.07,2026-05-03T10:18:37,APP
TRX0001671,ACC00030,ACC00019,PIX,323.2,2026-05-10T06:45:37,APP
TRX0001672,ACC00079,ACC00047,TED,304.34,2026-05-30T22:45:37,APP
TRX0001673,ACC00090,ACC00043,PIX,1212.09,2026-05-12T04:38:37,INTERNET_BANKING
TRX0001674,ACC00113,,CARTAO,271.1,2026-05-17T23:13:37,ATM
TRX0001675,ACC00061,,BOLETO,1035.45,2026-03-29T18:23:37,INTERNET_BANKING
TRX0001676,ACC00022,ACC00045,PIX,1086.04,2026-03-15T11:13:37,APP
TRX0001677,ACC00017,ACC00052,PIX,2325.02,2026-05-07T22:02:37,APP
TRX0001678,ACC00102,,BOLETO,1294.08,2026-03-19T03:18:37,INTERNET_BANKING
TRX0001679,ACC00102,ACC00060,TED,371.29,2026-04-02T10:16:37,APP
TRX0001680,ACC00053,ACC00032,PIX,95.96,2026-03-03T22:15:37,APP
TRX0001681,ACC00062,,SAQUE,3433.53,2026-03-23T23:30:37,INTERNET_BANKING
TRX0001682,ACC00089,ACC00101,PIX,136.64,2026-04-05T11:40:37,INTERNET_BANKING
TRX0001683,ACC00073,ACC00070,PIX,606.15,2026-04-14T07:05:37,INTERNET_BANKING
TRX0001684,ACC00023,ACC00010,PIX,1206.19,2026-03-04T22:51:37,APP
TRX0001685,ACC00092,,BOLETO,414.33,2026-04-03T08:55:37,APP
TRX0001686,ACC00077,ACC00072,PIX,734.94,2026-03-17T01:04:37,APP
TRX0001687,ACC00057,,SAQUE,486.76,2026-04-08T00:11:37,APP
TRX0001688,ACC00014,,BOLETO,423.13,2026-03-14T12:13:37,INTERNET_BANKING
TRX0001689,ACC00049,,CARTAO,651.45,2026-04-06T09:20:37,INTERNET_BANKING
TRX0001690,ACC00012,ACC00018,PIX,1640.04,2026-04-02T14:45:37,APP
TRX0001691,ACC00116,,SAQUE,378.25,2026-05-19T18:40:37,INTERNET_BANKING
TRX0001692,ACC00085,ACC00069,PIX,51242.88,2026-03-31T03:40:37,APP
TRX0001693,ACC00079,ACC00026,PIX,263.36,2026-03-28T00:44:37,INTERNET_BANKING
TRX0001694,ACC00113,ACC00073,PIX,1238.16,2026-05-16T02:17:37,APP
TRX0001695,ACC00087,,SAQUE,1336.47,2026-05-13T23:20:37,INTERNET_BANKING
TRX0001696,ACC00118,,BOLETO,3050.63,2026-04-19T07:23:37,APP
TRX0001697,ACC00079,ACC00052,PIX,1868.44,2026-03-13T06:40:37,INTERNET_BANKING
TRX0001698,ACC00110,,BOLETO,5036.57,2026-05-31T03:18:37,INTERNET_BANKING
TRX0001699,ACCX83404,ACC00106,PIX,1587.79,2026-05-22T09:36:37,APP
TRX0001700,ACC00015,ACC00111,TED,630.25,2026-04-10T21:57:37,APP
TRX0001701,ACC00056,,SAQUE,93.6,2026-04-15T00:27:37,APP
TRX0001702,ACC00092,ACC00049,TED,2827.83,2026-03-22T07:39:37,INTERNET_BANKING
TRX0001703,ACC00028,,BOLETO,157.83,2026-05-05T09:41:37,APP
TRX0001704,ACC00072,ACC00119,PIX,339.52,2026-05-25T06:57:37,APP
TRX0001705,ACC00054,,BOLETO,660.08,2026-04-15T20:14:37,APP
TRX0001706,ACCX94985,ACC00003,TED,310.45,2026-03-11T14:54:37,APP
TRX0001707,ACC00114,ACC00056,PIX,742.18,2026-03-03T18:15:37,CAIXA
TRX0001708,ACC00018,,BOLETO,1879.49,2026-03-30T11:27:37,INTERNET_BANKING
TRX0001709,ACC00111,ACC00101,PIX,743.68,2026-05-19T04:39:37,INTERNET_BANKING
TRX0001710,ACC00120,ACC00024,PIX,4697.11,2026-03-17T21:31:37,INTERNET_BANKING
TRX0001711,ACC00055,ACC00058,PIX,454.56,2026-03-20T07:01:37,ATM
TRX0001712,ACC00029,,BOLETO,54.44,2026-05-06T20:19:37,APP
TRX0001713,ACC00109,ACC00092,TED,16128.29,2026-05-30T23:38:37,APP
TRX0001714,ACC00053,,CARTAO,1530.11,2026-05-14T14:53:37,INTERNET_BANKING
TRX0001715,ACC00005,,BOLETO,86.62,2026-05-23T08:41:37,APP
TRX0001716,ACC00075,ACC00089,PIX,486.22,2026-05-21T18:25:37,APP
TRX0001717,ACC00094,,DEPOSITO,1362.75,2026-05-04T16:19:37,APP
TRX0001718,ACC00100,ACC00067,PIX,1541.27,2026-04-29T10:16:37,INTERNET_BANKING
TRX0001719,ACC00114,,BOLETO,1565.92,2026-05-10T05:59:37,INTERNET_BANKING
TRX0001720,ACC00095,ACC00086,TED,302.89,2026-03-22T21:12:37,APP
TRX0001721,ACC00082,,CARTAO,2260.06,2026-04-29T06:41:37,APP
TRX0001722,ACC00007,,BOLETO,2310.07,2026-04-09T21:21:37,APP
TRX0001723,ACC00061,,DEPOSITO,194.78,2026-03-15T23:31:37,ATM
TRX0001724,ACC00094,,CARTAO,771.07,2026-03-21T12:37:37,APP
TRX0001725,ACC00103,ACC00022,PIX,363.43,2026-03-26T19:34:37,CAIXA
TRX0001726,ACC00119,,CARTAO,1189.87,2026-03-10T13:07:37,ATM
TRX0001727,ACC00073,ACC00081,TED,161.43,2026-03-25T23:25:37,INTERNET_BANKING
TRX0001728,ACC00022,,DEPOSITO,1399.62,2026-03-05T08:30:37,APP
TRX0001729,ACC00104,,CARTAO,1431.33,2026-05-23T07:08:37,APP
TRX0001730,ACC00011,,DEPOSITO,536.39,2026-03-08T13:43:37,APP
TRX0001731,ACC00036,,BOLETO,1183.46,2026-04-06T20:59:37,INTERNET_BANKING
TRX0001732,ACC00110,ACC00095,PIX,221.65,2026-03-17T16:54:37,APP
TRX0001733,ACC00023,ACC00095,TED,611.18,2026-04-16T16:02:37,APP
TRX0001734,ACC00058,,SAQUE,2059.68,2026-04-18T20:35:37,ATM
TRX0001735,ACC00090,,BOLETO,251.07,2026-03-22T08:12:37,APP
TRX0001736,ACC00111,,BOLETO,207.97,2026-05-09T12:38:37,APP
TRX0001737,ACC00077,,CARTAO,1312.95,2026-03-07T11:53:37,CAIXA
TRX0001738,ACC00097,,DEPOSITO,411.33,2026-04-30T10:48:37,INTERNET_BANKING
TRX0001739,ACC00085,ACC00082,TED,928.19,2026-04-10T18:26:37,APP
TRX0001740,ACC00074,ACC00045,PIX,184.9,2026-04-30T02:47:37,APP
TRX0001741,ACC00034,,BOLETO,1296.79,2026-03-07T02:44:37,APP
TRX0001742,ACC00060,ACC00039,PIX,239.09,2026-04-09T15:34:37,APP
TRX0001743,ACC00097,,BOLETO,349.9,2026-04-07T13:17:37,ATM
TRX0001744,ACC00091,,BOLETO,316.08,2026-03-19T12:05:37,APP
TRX0001745,ACC00112,ACC00037,PIX,26.47,2026-05-30T05:47:37,APP
TRX0001746,ACC00058,,BOLETO,558.03,2026-04-25T00:59:37,APP
TRX0001747,ACC00088,ACC00013,PIX,278.97,2026-04-03T11:17:37,APP
TRX0001748,ACC00082,,BOLETO,409.44,2026-05-23T09:52:37,INTERNET_BANKING
TRX0001749,ACC00118,,SAQUE,471.79,2026-05-08T07:38:37,ATM
TRX0001750,ACC00035,,BOLETO,688.09,2026-04-10T14:26:37,INTERNET_BANKING
TRX0001751,ACC00051,ACC00087,TED,551.89,2026-03-31T18:47:37,INTERNET_BANKING
TRX0001752,ACC00094,,SAQUE,387.79,2026-04-22T00:14:37,INTERNET_BANKING
TRX0001753,ACC00044,,DEPOSITO,874.23,2026-04-29T04:16:37,APP
TRX0001754,ACC00002,,BOLETO,2170.99,2026-03-30T14:43:37,APP
TRX0001755,ACC00053,ACC00014,TED,74.29,2026-05-07T23:22:37,INTERNET_BANKING
TRX0001756,ACC00045,ACC00037,PIX,147.22,2026-03-28T23:13:37,APP
TRX0001757,ACC00005,ACC00012,PIX,1920.57,2026-05-12T01:12:37,CAIXA
TRX0001758,ACC00077,ACC00107,PIX,287.52,2026-03-27T02:05:37,APP
TRX0001759,ACC00077,,SAQUE,2219.23,2026-04-01T06:09:37,APP
TRX0001760,ACC00012,ACC00017,TED,609.64,2026-04-04T12:20:37,APP
TRX0001761,ACC00098,ACC00073,TED,461.19,2026-05-23T12:26:37,INTERNET_BANKING
TRX0001762,ACC00024,,CARTAO,1357.6,2026-04-17T22:54:37,APP
TRX0001763,ACC00038,ACC00120,PIX,1158.01,2026-03-22T10:41:37,APP
TRX0001764,ACC00059,ACC00036,PIX,964.06,2026-05-12T10:26:37,INTERNET_BANKING
TRX0001765,ACC00089,ACC00099,TED,232.67,2026-03-18T15:46:37,APP
TRX0001766,ACC00033,ACC00010,TED,406.69,2026-03-29T19:41:37,INTERNET_BANKING
TRX0001767,ACC00008,ACC00043,TED,383.55,2026-05-09T00:29:37,INTERNET_BANKING
TRX0001768,ACC00034,,CARTAO,6133.04,2026-04-26T10:20:37,INTERNET_BANKING
TRX0001769,ACC00009,ACC00119,TED,668.17,2026-05-24T06:07:37,ATM
TRX0001770,ACC00051,,CARTAO,580.3,2026-04-07T22:08:37,INTERNET_BANKING
TRX0001771,ACC00070,,CARTAO,887.96,2026-05-21T06:56:37,APP
TRX0001772,ACC00014,,BOLETO,392.7,2026-05-10T05:01:37,APP
TRX0001773,ACC00005,ACC00074,PIX,174.25,2026-05-12T19:21:37,INTERNET_BANKING
TRX0001774,ACC00100,ACC00115,TED,486.14,2026-05-27T11:27:37,ATM
TRX0001775,ACC00084,,CARTAO,244.3,2026-03-04T11:09:37,APP
TRX0001776,ACC00050,,DEPOSITO,127.52,2026-03-26T18:15:37,APP
TRX0001777,ACC00051,ACC00066,PIX,811.0,2026-04-29T06:00:37,CAIXA
TRX0001778,ACC00099,,CARTAO,465.23,2026-05-21T05:41:37,APP
TRX0001779,ACC00094,,DEPOSITO,261.26,2026-05-06T03:25:37,APP
TRX0001780,ACCX73185,ACC00016,PIX,384.62,2026-03-16T17:15:37,INTERNET_BANKING
TRX0001781,ACC00120,,DEPOSITO,752.67,2026-05-12T00:15:37,ATM
TRX0001782,ACC00052,ACC00083,TED,5460.4,2026-04-14T07:14:37,APP
TRX0001783,ACC00069,,BOLETO,91.45,2026-05-29T01:20:37,CAIXA
TRX0001784,ACC00059,ACC00038,TED,99.4,2026-03-19T19:37:37,INTERNET_BANKING
TRX0001785,ACC00023,,CARTAO,1306.23,2026-03-29T18:05:37,CAIXA
TRX0001786,ACC00039,,SAQUE,150.76,2026-03-19T08:48:37,INTERNET_BANKING
TRX0001787,ACC00089,,CARTAO,155.92,2026-05-14T21:43:37,ATM
TRX0001788,ACC00057,ACC00018,TED,576.6,2026-03-15T03:53:37,INTERNET_BANKING
TRX0001789,ACC00004,,SAQUE,4843.94,2026-04-29T17:25:37,APP
TRX0001790,ACC00050,ACC00070,PIX,1006.85,2026-03-16T01:57:37,APP
TRX0001791,ACC00064,ACC00107,TED,555.91,2026-05-02T14:16:37,APP
TRX0001792,ACC00003,,SAQUE,324.5,2026-05-24T03:07:37,INTERNET_BANKING
TRX0001793,ACC00093,ACC00016,PIX,324.67,2026-05-01T17:08:37,ATM
TRX0001794,ACC00084,,BOLETO,567.1,2026-05-05T05:35:37,INTERNET_BANKING
TRX0001795,ACC00112,ACC00020,PIX,1268.76,2026-04-02T21:19:37,APP
TRX0001796,ACC00030,,DEPOSITO,1886.13,2026-04-20T14:28:37,INTERNET_BANKING
TRX0001797,ACC00063,ACC00061,PIX,10297.94,2026-04-29T12:50:37,ATM
TRX0001798,ACC00080,ACC00090,TED,75.26,2026-03-30T01:48:37,APP
TRX0001799,ACC00002,,BOLETO,365.06,2026-05-30T07:31:37,APP
TRX0001800,ACC00106,,DEPOSITO,1053.74,2026-03-04T21:30:37,APP
TRX0001801,ACC00107,,SAQUE,1773.16,2026-04-29T10:02:37,INTERNET_BANKING
TRX0001802,ACC00015,ACC00103,PIX,2512.97,2026-04-17T11:58:37,APP
TRX0001803,ACC00009,ACC00055,PIX,411.14,2026-05-28T19:35:37,INTERNET_BANKING
TRX0001804,ACC00107,,CARTAO,838.5,2026-04-04T15:43:37,INTERNET_BANKING
TRX0001805,ACC00016,,BOLETO,857.27,2026-04-15T13:52:37,INTERNET_BANKING
TRX0001806,ACC00042,ACC00102,PIX,63.98,2026-04-10T13:43:37,APP
TRX0001807,ACC00006,ACC00043,TED,633.24,2026-05-30T17:34:37,INTERNET_BANKING
TRX0001808,ACC00036,ACC00054,PIX,873.16,2026-04-25T05:45:37,APP
TRX0001809,ACC00048,ACC00057,PIX,1466.67,2026-03-08T20:58:37,INTERNET_BANKING
TRX0001810,ACC00075,ACC00013,PIX,530.66,2026-03-20T19:15:37,APP
TRX0001811,ACC00081,ACC00100,PIX,295.78,2026-03-08T00:22:37,INTERNET_BANKING
TRX0001812,ACC00113,,BOLETO,334.04,2026-04-13T15:02:37,ATM
TRX0001813,ACC00091,,CARTAO,1506.3,2026-03-29T05:51:37,APP
TRX0001814,ACC00089,,CARTAO,106.04,2026-03-19T02:33:37,ATM
TRX0001815,ACC00017,,BOLETO,815.11,2026-05-26T05:23:37,APP
TRX0001816,ACC00058,,CARTAO,124.44,2026-03-31T16:14:37,ATM
TRX0001817,ACC00005,,CARTAO,13559.98,2026-03-10T07:18:37,APP
TRX0001818,ACC00012,ACC00101,PIX,1227.4,2026-04-26T08:41:37,APP
TRX0001819,ACCX40885,,CARTAO,198.55,2026-03-16T23:52:37,INTERNET_BANKING
TRX0001820,ACC00068,ACC00080,PIX,653.46,2026-05-08T21:46:37,APP
TRX0001821,ACC00098,ACC00065,PIX,389.25,2026-03-09T12:23:37,APP
TRX0001822,ACC00099,,DEPOSITO,309.69,2026-04-07T23:48:37,APP
TRX0001823,ACC00025,ACC00020,PIX,135.34,2026-05-01T11:20:37,APP
TRX0001824,ACC00117,ACC00023,PIX,1129.05,2026-05-25T22:42:37,INTERNET_BANKING
TRX0001825,ACC00119,ACC00083,PIX,1039.13,2026-05-06T05:27:37,INTERNET_BANKING
TRX0001826,ACC00027,ACC00043,PIX,514.24,2026-03-31T15:00:37,INTERNET_BANKING
TRX0001827,ACC00114,,CARTAO,235.32,2026-03-11T22:41:37,APP
TRX0001828,ACC00007,,BOLETO,850.03,2026-05-22T09:03:37,APP
TRX0001829,ACC00004,,CARTAO,358.1,2026-04-19T22:03:37,INTERNET_BANKING
TRX0001830,ACC00031,,BOLETO,360.36,2026-05-16T00:37:37,CAIXA
TRX0001831,ACC00054,ACC00087,TED,261.74,2026-03-03T13:36:37,CAIXA
TRX0001832,ACC00030,ACC00042,PIX,1201.93,2026-03-19T05:58:37,INTERNET_BANKING
TRX0001833,ACC00031,,CARTAO,509.07,2026-03-25T08:21:37,INTERNET_BANKING
TRX0001834,ACC00115,ACC00061,PIX,799.45,2026-03-07T05:10:37,ATM
TRX0001835,ACC00007,,DEPOSITO,1818.32,2026-05-01T03:48:37,CAIXA
TRX0001836,ACC00079,,BOLETO,414.89,2026-04-27T22:25:37,CAIXA
TRX0001837,ACC00059,,BOLETO,2259.16,2026-05-05T05:03:37,APP
TRX0001838,ACC00035,ACC00017,PIX,1371.95,2026-04-12T22:44:37,APP
TRX0001839,ACC00073,ACC00018,PIX,153.7,2026-05-21T21:43:37,APP
TRX0001840,ACC00060,,DEPOSITO,1416.01,2026-05-25T03:09:37,INTERNET_BANKING
TRX0001841,ACC00029,,CARTAO,885.26,2026-04-29T23:57:37,ATM
TRX0001842,ACC00102,,CARTAO,465.5,2026-05-01T13:12:37,ATM
TRX0001843,ACC00074,,BOLETO,589.6,2026-03-31T10:46:37,APP
TRX0001844,ACC00053,,SAQUE,1353.2,2026-05-15T21:30:37,ATM
TRX0001845,ACC00028,ACC00108,TED,134.93,2026-04-27T17:00:37,INTERNET_BANKING
TRX0001846,ACC00002,,BOLETO,284.45,2026-03-04T16:28:37,APP
TRX0001847,ACC00032,ACC00075,PIX,245.1,2026-04-28T03:30:37,INTERNET_BANKING
TRX0001848,ACC00119,ACC00020,PIX,271.41,2026-05-03T03:30:37,APP
TRX0001849,ACCX15796,ACC00006,PIX,216.17,2026-04-04T20:42:37,APP
TRX0001850,ACC00094,ACC00005,PIX,1524.45,2026-05-01T00:24:37,INTERNET_BANKING
TRX0001851,ACC00051,ACC00103,PIX,860.74,2026-04-22T22:51:37,APP
TRX0001852,ACC00013,,DEPOSITO,753.73,2026-05-24T23:49:37,INTERNET_BANKING
TRX0001853,ACC00097,,CARTAO,3139.15,2026-05-21T07:12:37,APP
TRX0001854,ACC00028,,BOLETO,504.19,2026-04-21T01:00:37,ATM
TRX0001855,ACC00012,ACC00086,PIX,926.35,2026-04-11T08:50:37,APP
TRX0001856,ACC00091,ACC00074,PIX,627.82,2026-04-25T04:02:37,APP
TRX0001857,ACC00004,ACC00060,PIX,136.19,2026-03-22T20:05:37,ATM
TRX0001858,ACC00112,,CARTAO,834.88,2026-05-25T22:41:37,INTERNET_BANKING
TRX0001859,ACC00048,ACC00091,PIX,271.64,2026-03-23T16:06:37,APP
TRX0001860,ACC00111,ACC00050,PIX,1089.61,2026-04-03T02:04:37,INTERNET_BANKING
TRX0001861,ACC00043,ACC00038,PIX,608.24,2026-03-04T19:51:37,APP
TRX0001862,ACC00035,,SAQUE,141.48,2026-05-13T05:27:37,INTERNET_BANKING
TRX0001863,ACC00102,ACC00088,PIX,323.36,2026-04-12T21:43:37,CAIXA
TRX0001864,ACC00113,ACC00120,PIX,269.43,2026-05-03T11:02:37,ATM
TRX0001865,ACC00117,,BOLETO,972.5,2026-03-12T20:47:37,APP
TRX0001866,ACC00050,,BOLETO,1365.44,2026-03-07T11:44:37,CAIXA
TRX0001867,ACC00047,,SAQUE,5534.79,2026-04-17T17:40:37,APP
TRX0001868,ACC00072,ACC00027,PIX,455.96,2026-04-23T19:21:37,INTERNET_BANKING
TRX0001869,ACC00043,ACC00015,PIX,66.23,2026-05-25T13:26:37,INTERNET_BANKING
TRX0001870,ACC00095,ACC00075,PIX,332.43,2026-04-20T02:57:37,APP
TRX0001871,ACC00090,ACC00096,TED,457.65,2026-03-22T07:37:37,ATM
TRX0001872,ACC00042,,CARTAO,514.28,2026-04-27T02:41:37,APP
TRX0001873,ACC00055,ACC00009,PIX,3326.42,2026-04-13T05:41:37,ATM
TRX0001874,ACC00058,,BOLETO,201.45,2026-04-07T19:17:37,ATM
TRX0001875,ACC00061,ACC00087,TED,1081.85,2026-05-26T23:28:37,APP
TRX0001876,ACC00116,,SAQUE,190.6,2026-03-28T06:43:37,APP
TRX0001877,ACC00087,,BOLETO,356.77,2026-05-20T03:10:37,INTERNET_BANKING
TRX0001878,ACC00114,,CARTAO,2119.54,2026-05-30T08:31:37,APP
TRX0001879,ACC00012,,SAQUE,463.49,2026-03-03T18:33:37,APP
TRX0001880,ACC00010,,SAQUE,1850.67,2026-04-29T02:23:37,APP
TRX0001881,ACC00019,ACC00112,PIX,270.75,2026-04-07T13:41:37,APP
TRX0001882,ACC00081,ACC00054,PIX,4695.45,2026-03-16T05:20:37,ATM
TRX0001883,ACC00070,,SAQUE,1523.95,2026-05-29T12:08:37,INTERNET_BANKING
TRX0001884,ACC00057,ACC00003,TED,435.12,2026-05-10T12:29:37,APP
TRX0001885,ACC00009,ACC00103,PIX,361.16,2026-05-10T10:06:37,INTERNET_BANKING
TRX0001886,ACC00067,,CARTAO,228.1,2026-03-14T21:49:37,APP
TRX0001887,ACC00084,ACC00042,PIX,471.21,2026-05-08T03:01:37,INTERNET_BANKING
TRX0001888,ACC00086,,DEPOSITO,203.56,2026-04-06T17:39:37,INTERNET_BANKING
TRX0001889,ACC00059,ACC00017,PIX,1817.9,2026-03-25T05:33:37,APP
TRX0001890,ACC00040,ACC00034,PIX,187.71,2026-04-13T02:23:37,CAIXA
TRX0001891,ACC00048,,CARTAO,681.27,2026-03-26T05:31:37,APP
TRX0001892,ACC00019,,DEPOSITO,408.45,2026-04-20T05:24:37,INTERNET_BANKING
